排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
17,《一笼镇乾坤》第四集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,564337,2847,10,https://www.bilibili.com/video/BV1Ca7Z6EELi,AI漫剧 修仙
18,《一剑护苍生》大结局|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,532170,4162,9,https://www.bilibili.com/video/BV1T2V36mEAY,AI漫剧 修仙
19,《我真不是霸王龙啊》03|我重回末世的第一件事就是生吞霸王龙化石,林间漫_,524704,1348,0,https://www.bilibili.com/video/BV1RaVp6dEfe,AI动画 玄幻
20,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,516105,1165,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
21,《修仙之从零开始》,史太郎呼呼,468648,3030,46,https://www.bilibili.com/video/BV1dXPiz4Eks,AI漫剧 修仙
22,全宗门都在偷听我这个杂役的心声,黔佳漫剧,456319,1676,0,https://www.bilibili.com/video/BV1tWdUB4Ers,AI漫剧 修仙
23,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,386237,1736,489,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
24,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,384098,23036,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
25,全能Ai 仙侠副本02,只只说动漫,335888,1081,1,https://www.bilibili.com/video/BV1MW4y1x7PQ,AI动画 仙侠
26,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,327394,20057,710,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
27,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277131,7569,120,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
28,AI修仙｜“天上白玉京”,纠结的柠檬君,233125,7333,232,https://www.bilibili.com/video/BV1HVUCBVEcd,AI动画 仙侠
29,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,210779,9100,292,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
30,全能Ai 仙侠副本20,只只说动漫,201960,456,0,https://www.bilibili.com/video/BV1qA411R72W,AI动画 仙侠
31,暂停挑战！韩立与谁双修成功？与王婵一次成功，祝你修仙路上一路长虹  #创作灵感 #凡人修仙传 #暂停挑战 本视频部分内容由AI工作辅助制作,说书人阿阵,196513,26920,764,https://www.bilibili.com/video/BV1AsAdzsEy1,AI动画 玄幻
32,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,183159,5772,181,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 玄幻
33,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,183159,5772,181,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 仙侠
34,有ai就是不用心？中肯评价牧神记！【国动万象】,碎辰_,172155,1523,488,https://www.bilibili.com/video/BV1SPS1YrEnc,AI动画 玄幻
35,以彼之道还施彼身 全能Ai仙侠副本21,只只说动漫,103514,256,0,https://www.bilibili.com/video/BV1vY411X7g2,AI动画 仙侠
36,原创仙侠动画｜《老奴魂  霓裳躯》第一集 夺舍圣女 褪凡入仙,宋玉的小挂件,61632,674,20,https://www.bilibili.com/video/BV1Q6cqzCEAK,AI动画 仙侠
37,【MBTI群像动画】仙侠篇《云隐录》——第一集｜｜【B站AI创作大赛-开放赛道】,青瓜蛋丶,60737,2693,141,https://www.bilibili.com/video/BV15Pr9ByEuy,AI动画 仙侠
38,八荒曲：永宁州篇丨第一集丨鬼谷八荒同人动画丨【B站AI创作大赛-开放赛道】,L大叔与猫,57032,3586,527,https://www.bilibili.com/video/BV1ucFbzLEgF,AI动画 仙侠
39,凡人修仙传 自制ai动画 青元子自传,梦境旅行社,53556,2249,23,https://www.bilibili.com/video/BV1bddRYJEnB,AI动画 仙侠
40,自制AI动画 凡人修仙传 莫简离 灵界人族唯一大乘,梦境旅行社,52532,2161,12,https://www.bilibili.com/video/BV1KEu4ztErX,AI动画 仙侠
41,【MBTI群像动画】仙侠篇《云隐录》——第二集｜｜【B站AI创作大赛-开放赛道】,青瓜蛋丶,50376,2196,282,https://www.bilibili.com/video/BV1TU68BYEgg,AI动画 仙侠
42,【一门双至尊】-第二季合集（上）,阿珂不是刺客,45051,1543,235,https://www.bilibili.com/video/BV1KXRXBFEPV,AI动画 仙侠
43,八荒曲：永宁州篇丨第二集丨鬼谷八荒同人动画丨【B站AI创作大赛-开放赛道】,L大叔与猫,40821,2775,538,https://www.bilibili.com/video/BV1KtZ4BwEPt,AI动画 仙侠
44,八荒曲：永宁州篇丨第三集丨鬼谷八荒同人动画丨UP一人肝番剧丨啊？这个女魔修是恋爱脑？,L大叔与猫,37672,1920,539,https://www.bilibili.com/video/BV1DLwMzwERN,AI动画 仙侠
45,AI猫咪动画版《蜀山传》致敬经典仙侠玄幻,AI胖橘金钰林,37565,691,45,https://www.bilibili.com/video/BV1hgvWBqEju,AI动画 仙侠
